obj_label,masked_sentence,masked_sentence_roberta
hamilton,"Priya Thomas is a Canadian artist and musician born in [MASK], Ontario and raised on the South Shore of Montreal, Quebec .","Priya Thomas is a Canadian artist and musician born in <mask>, Ontario and raised on the South Shore of Montreal, Quebec ."
poland,"Adamuszek, Jerzy (born 30 09 1955 in [MASK]; since 1980 lives in Montreal) .","Adamuszek, Jerzy (born 30 09 1955 in <mask>; since 1980 lives in Montreal) ."
virginia,"Stephen Gould is an American heldentenor, born in [MASK] .","Stephen Gould is an American heldentenor, born in <mask> ."
karachi,"Nadia Zaffar born in [MASK], is an anchor and producer for Dawn News, Pakistan's first English-language TV news channel .","Nadia Zaffar born in <mask>, is an anchor and producer for Dawn News, Pakistan's first English-language TV news channel ."
hartford,"Nick Karner is an American actor and director, born July 7, 1982 in [MASK], Connecticut .","Nick Karner is an American actor and director, born July 7, 1982 in <mask>, Connecticut ."
baltimore,"Born in [MASK], Maryland, Emerich attended the public schools .","Born in <mask>, Maryland, Emerich attended the public schools ."
minneapolis,"Born in [MASK], Minnesota, Peterson was the youngest son in a musical family .","Born in <mask>, Minnesota, Peterson was the youngest son in a musical family ."
france,"Although he was born in [MASK], Noubissie represents his parents' homeland of Cameroon .","Although he was born in <mask>, Noubissie represents his parents' homeland of Cameroon ."
quebec,Patrice Roy (born in 1963 in [MASK]) is a Canadian news anchor .,Patrice Roy (born in 1963 in <mask>) is a Canadian news anchor .
tottenham,"O'chi Brown is a female dance music singer born in [MASK], London England .","O'chi Brown is a female dance music singer born in <mask>, London England ."
melbourne,"Born in [MASK], Victoria, she was a solicitor before entering politics .","Born in <mask>, Victoria, she was a solicitor before entering politics ."
watford,"Nicolas Moreton is a British artist born in 1961 in [MASK], Hertfordshire .","Nicolas Moreton is a British artist born in 1961 in <mask>, Hertfordshire ."
salford,John Chorlton was born at [MASK] in 1666 .,John Chorlton was born at <mask> in 1666 .
lynn,"Lynda Blutreich (née Lipson; born December 13, 1971 in [MASK], Massachusetts) is a javelin thrower from the United States .","Lynda Blutreich (née Lipson; born December 13, 1971 in <mask>, Massachusetts) is a javelin thrower from the United States ."
tampa,"William F Brown (29 November 1919, in [MASK], Florida -- 6 September 2010 in Kennewick, Washington) was an American welding engineer, professional engineer and magnetic pulse welding expert .","William F Brown (29 November 1919, in <mask>, Florida -- 6 September 2010 in Kennewick, Washington) was an American welding engineer, professional engineer and magnetic pulse welding expert ."
malta,Gabriel Caruana (born in 1929 in [MASK]) is a Maltese artist who works primarily in ceramics .,Gabriel Caruana (born in 1929 in <mask>) is a Maltese artist who works primarily in ceramics .
cork,"Forde, born at [MASK] on 5 April 1805, was son of Samuel Forde, a tradesman, who became involved in difficulties, and went to America, deserting his family .","Forde, born at <mask> on 5 April 1805, was son of Samuel Forde, a tradesman, who became involved in difficulties, and went to America, deserting his family ."
maine,"Stephanie Reaves (born February 24, 1967, [MASK]) is an American professional race driver .","Stephanie Reaves (born February 24, 1967, <mask>) is an American professional race driver ."
zagreb,Lovro Artuković (born in 1959 in [MASK]) is a contemporary Croatian painter and graphic artist who primarily paints large scale figurative canvases .,Lovro Artuković (born in 1959 in <mask>) is a contemporary Croatian painter and graphic artist who primarily paints large scale figurative canvases .
allegheny,"Born in [MASK] City, now commonly known as the North Side of Pittsburgh, PA, Stotz spent a brief time in Europe before setting up shop in his home region in 1893 .","Born in <mask> City, now commonly known as the North Side of Pittsburgh, PA, Stotz spent a brief time in Europe before setting up shop in his home region in 1893 ."
berlin,"Otto Eugen Schulz (31 October 1874 - 17 February 1936) was a German botanist, born in [MASK] .","Otto Eugen Schulz (31 October 1874 - 17 February 1936) was a German botanist, born in <mask> ."
france,"Born in [MASK] to American parents, JB Jackson spent his early school years in Washington, DC and in Europe .","Born in <mask> to American parents, JB Jackson spent his early school years in Washington, DC and in Europe ."
perth,"Born in [MASK], Western Australia, she was previously the Professor of Media at the University of Brighton, Associate Professor of Media, Communication and Culture at Murdoch University in Australia and held lectureships at the Victoria University of Wellington in Aotearoa/New Zealand .","Born in <mask>, Western Australia, she was previously the Professor of Media at the University of Brighton, Associate Professor of Media, Communication and Culture at Murdoch University in Australia and held lectureships at the Victoria University of Wellington in Aotearoa/New Zealand ."
tbilisi,His works -- full of satirical touches -- are noted for their realistic portrayal of social life in old [MASK] .,His works -- full of satirical touches -- are noted for their realistic portrayal of social life in old <mask> .
aurora,"Born in [MASK], Illinois, Reid was one of eleven children of an Irish grocery store owner .","Born in <mask>, Illinois, Reid was one of eleven children of an Irish grocery store owner ."
liverpool,"Born in [MASK], Fraser was raised in Nova Scotia .","Born in <mask>, Fraser was raised in Nova Scotia ."
chicago,"Wolfgang Baur was born in a suburb of [MASK], and later attended the University of Illinois and then Cornell University for graduate studies in biochemistry and molecular biology to pursue an academic career in research .","Wolfgang Baur was born in a suburb of <mask>, and later attended the University of Illinois and then Cornell University for graduate studies in biochemistry and molecular biology to pursue an academic career in research ."
tbilisi,"Oleg Strizhakov (; born 18 July 1963 in [MASK], Georgian SSR) is a retired Russian long-distance runner .","Oleg Strizhakov (; born 18 July 1963 in <mask>, Georgian SSR) is a retired Russian long-distance runner ."
oldham,"Nick Taylor (born 24 December 1971, in [MASK], Lancashire, England) is a professional squash player and squash coach from the United Kingdom .","Nick Taylor (born 24 December 1971, in <mask>, Lancashire, England) is a professional squash player and squash coach from the United Kingdom ."
africa,"The introduction to a dialogue called Virgilius orator an poeta is extant, in which the author (whose name is given as Publius Annius Florus) states that he was born in [MASK], and at an early age took part in the literary contests on the Capitol instituted by Domitian .","The introduction to a dialogue called Virgilius orator an poeta is extant, in which the author (whose name is given as Publius Annius Florus) states that he was born in <mask>, and at an early age took part in the literary contests on the Capitol instituted by Domitian ."
pike,"Born in [MASK], in what is now Wyoming County, New York, Fairbank grew up in an intensely religious family environment .","Born in <mask>, in what is now Wyoming County, New York, Fairbank grew up in an intensely religious family environment ."
edinburgh,"John Donaldson was born at [MASK] in 1737, and distinguished himself as a miniature painter, both in enamel and water-colours .","John Donaldson was born at <mask> in 1737, and distinguished himself as a miniature painter, both in enamel and water-colours ."
darlington,"Born in [MASK], Cocks was educated at Plymouth College and became a journalist .","Born in <mask>, Cocks was educated at Plymouth College and became a journalist ."
perth,"Peter Bladen, (1922 -- 2001) was an Australian poet born at [MASK] .","Peter Bladen, (1922 -- 2001) was an Australian poet born at <mask> ."
stratford,"Charles Julius Mickle (July 22, 1849 in [MASK], Canada West, now Ontario -- November 10, 1919, Minnedosa, Manitoba) was a politician in Manitoba, Canada .","Charles Julius Mickle (July 22, 1849 in <mask>, Canada West, now Ontario -- November 10, 1919, Minnedosa, Manitoba) was a politician in Manitoba, Canada ."
kansas,"Verna Allee, born 1949 in [MASK], United States, is an American business consultant and writer on topics including value networks, knowledge management, organizational intelligence, intellectual capital and the value conversion of intangibles .","Verna Allee, born 1949 in <mask>, United States, is an American business consultant and writer on topics including value networks, knowledge management, organizational intelligence, intellectual capital and the value conversion of intangibles ."
lincoln,"Born in [MASK], Nebraska, Scott W Skavdahl received his BS (1989) and JD (1992) from the University of Wyoming .","Born in <mask>, Nebraska, Scott W Skavdahl received his BS (1989) and JD (1992) from the University of Wyoming ."
lyon,Martine Roure (born 28 September 1948 in [MASK]) is a French politician and Member of the European Parliament for the south-east of France .,Martine Roure (born 28 September 1948 in <mask>) is a French politician and Member of the European Parliament for the south-east of France .
dover,"Alan Clayson (born 3 May 1951, [MASK], Kent, England) is a singer-songwriter, who was popular in the late 1970s as leader of Clayson and the Argonauts (who reformed in 2005) .","Alan Clayson (born 3 May 1951, <mask>, Kent, England) is a singer-songwriter, who was popular in the late 1970s as leader of Clayson and the Argonauts (who reformed in 2005) ."
newton,"Robin McNamara (born 5 May 1947, in [MASK], Massachusetts) is an American singer, songwriter and musician .","Robin McNamara (born 5 May 1947, in <mask>, Massachusetts) is an American singer, songwriter and musician ."
rome,"Michele Pace del Campidoglio, a painter of fruit and flowers, born at [MASK] in 1610 .","Michele Pace del Campidoglio, a painter of fruit and flowers, born at <mask> in 1610 ."
nigeria,"Born in northern [MASK], Okeke was the child of an Igbo family, and was educated in the region; this, combined with stories told by his mother and sister, inspired in him an interest in Igbo culture that was further whetted when he found that his mother had been an uli artist .","Born in northern <mask>, Okeke was the child of an Igbo family, and was educated in the region; this, combined with stories told by his mother and sister, inspired in him an interest in Igbo culture that was further whetted when he found that his mother had been an uli artist ."
wolverhampton,"Rana was born and brought up in [MASK], West Midlands, England and attended Smestow school .","Rana was born and brought up in <mask>, West Midlands, England and attended Smestow school ."
dundee,"The son of John Glas, the divine, Glas was born at [MASK] in 1725, and is said to have been brought up as a surgeon .","The son of John Glas, the divine, Glas was born at <mask> in 1725, and is said to have been brought up as a surgeon ."
lviv,"Born on January 20, 1917 in Lwów, Poland (now [MASK], Ukraine), Lerski studied law at Lwów University .","Born on January 20, 1917 in Lwów, Poland (now <mask>, Ukraine), Lerski studied law at Lwów University ."
staffordshire,"Born in the village of Haugh­ton in [MASK], Darwall was educated at Manchester Grammar School and at Brasenose College, Oxford (which he entered at the age of 14), grad­u­at­ing in 1756 .","Born in the village of Haugh­ton in <mask>, Darwall was educated at Manchester Grammar School and at Brasenose College, Oxford (which he entered at the age of 14), grad­u­at­ing in 1756 ."
